course_id,title,level
1777,Introduction to Search Engine Optimization,Beginner|Intermediate|Advanced
1778,Cloud Systems Software,Beginner|Intermediate|Advanced
1779,User Experience: Research & Prototyping,Beginner|Intermediate|Advanced
1780,Introduction to Project Management with ClickUp,Beginner|Intermediate|Advanced
1781,Python Data Structures,Beginner|Intermediate|Advanced
1782,Digital Signal Processing 3: Analog vs Digital,Beginner|Intermediate|Advanced
1783,Wood Science: Beyond Building,Beginner|Intermediate|Advanced
1784,More on Change and Sustainability,Beginner|Intermediate|Advanced
1785,Foundations of Teaching for Learning: Being a Teacher,Beginner|Intermediate|Advanced
1786,JavaScript Numbers: Properties and Methods,Beginner|Intermediate|Advanced
1787,R Programming,Beginner|Intermediate|Advanced
1788,R Programming,Beginner|Intermediate|Advanced
1789,"Major Engineering Projects: Governance, Risk and Scope",Beginner|Intermediate|Advanced
1790,Mastering Digital Twins,Beginner|Intermediate|Advanced
1791,Data Visualization with Python,Beginner|Intermediate|Advanced
1792,Data Visualization with Python,Beginner|Intermediate|Advanced
1793,Quantum Optics 2 - Two photons and more,Beginner|Intermediate|Advanced
1794,Diagnosing Health Behaviors for Global Health Programs,Beginner|Intermediate|Advanced
1795,Introduction to Advanced Vibrations,Beginner|Intermediate|Advanced
1796,Sales Training: Inbound Business Strategy,Beginner|Intermediate|Advanced
1797,International Security Management,Beginner|Intermediate|Advanced
1798,Data Collection and Processing with Python,Beginner|Intermediate|Advanced
1799,Accounting Analysis I: Measurement and Disclosure of Assets,Beginner|Intermediate|Advanced
1800,MongoDB Aggregation Framework,Beginner|Intermediate|Advanced
1801,Predictive Modelling with Azure Machine Learning Studio,Beginner|Intermediate|Advanced
1802,Dairy Production and Management,Beginner|Intermediate|Advanced
1803,AWS Computer Vision: Getting Started with GluonCV,Beginner|Intermediate|Advanced
1804,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",Beginner|Intermediate|Advanced
1805,Wine Tasting: Sensory Techniques for Wine Analysis,Beginner|Intermediate|Advanced
1806,Imagining Other Earths,Beginner|Intermediate|Advanced
1807,Automation Scripts Using Bash,Beginner|Intermediate|Advanced
1808,Social Network Analysis,Beginner|Intermediate|Advanced
1809,Accounting for Decision Making,Beginner|Intermediate|Advanced
1810,Unravelling solutions for Future Food problems,Beginner|Intermediate|Advanced
1811,European Business Law: Competing in Europe,Beginner|Intermediate|Advanced
1812,Negotiation skills: Negotiate and resolve conflict,Beginner|Intermediate|Advanced
1813,Essentials in Clinical Simulations Across the Health Professions,Beginner|Intermediate|Advanced
1814,Exploring Light: Hands-on Activities and Strategies for Teachers,Beginner|Intermediate|Advanced
1815,Fundamentals of waves and vibrations,Beginner|Intermediate|Advanced
1816,Internet of Things V2: Setting up and Using Cloud Services,Beginner|Intermediate|Advanced
1817,Foundations of Healthcare Systems Engineering,Beginner|Intermediate|Advanced
1818,Aspectos b�sicos de la planificaci�n y la gesti�n de proyectos,Beginner|Intermediate|Advanced
1819,Enhance Organizational Communications with Slack,Beginner|Intermediate|Advanced
1820,AI for Medical Diagnosis,Beginner|Intermediate|Advanced
1821,JavaScript Variables and Assignment Operators,Beginner|Intermediate|Advanced
1822,Web of Data,Beginner|Intermediate|Advanced
1823,Implant Dentistry,Beginner|Intermediate|Advanced
1824,What Is Contemporary Art?,Beginner|Intermediate|Advanced
1825,AI Workflow: Feature Engineering and Bias Detection,Beginner|Intermediate|Advanced
1826,Medical Technology and Evaluation,Beginner|Intermediate|Advanced
1827,Communication in the 21st Century Workplace,Beginner|Intermediate|Advanced
1828,"Excel/VBA for Creative Problem Solving, Part 3 (Projects)",Beginner|Intermediate|Advanced
1829,Hardware Security,Beginner|Intermediate|Advanced
1830,3D Models for Virtual Reality,Beginner|Intermediate|Advanced
1831,Teach English Now! Teaching Language Online,Beginner|Intermediate|Advanced
1832,Build Basic Generative Adversarial Networks (GANs),Beginner|Intermediate|Advanced
1833,Getting Started in Google Analytics,Beginner|Intermediate|Advanced
1834,Understanding Europe: Why It Matters and What It Can Offer You,Beginner|Intermediate|Advanced
1835,Future Development in Supply Chain Finance and Blockchain Technology,Beginner|Intermediate|Advanced
1836,Regression Analysis with Yellowbrick,Beginner|Intermediate|Advanced
1837,Use Canva to Create an Interactive Mind Map,Beginner|Intermediate|Advanced
1838,Convolutions for Text Classification with Keras,Beginner|Intermediate|Advanced
1839,Matrix Factorization and Advanced Techniques,Beginner|Intermediate|Advanced
1840,Fundamentals of financial and management accounting,Beginner|Intermediate|Advanced
1841,"Online Games: Literature, New Media, and Narrative",Beginner|Intermediate|Advanced
1842,Electronic Music Performance Techniques,Beginner|Intermediate|Advanced
1843,Autodesk Fusion 360 Integrated CAD/CAM/CAE,Beginner|Intermediate|Advanced
1844,Advanced System Security Topics,Beginner|Intermediate|Advanced
1845,Reviews & Metrics for Software Improvements,Beginner|Intermediate|Advanced
1846,Internet of Things: Sensing and Actuation From Devices,Beginner|Intermediate|Advanced
1847,Design and Interpretation of Clinical Trials,Beginner|Intermediate|Advanced
1848,Exploring Beethoven�s Piano Sonatas Part 2,Beginner|Intermediate|Advanced
1849,Sustainable Development in the 21st Century with Ban Ki-moon,Beginner|Intermediate|Advanced
1850,IoT (Internet of Things) Wireless & Cloud Computing Emerging Technologies,Beginner|Intermediate|Advanced
1851,The Evolving Universe,Beginner|Intermediate|Advanced
1852,Light Up Your World in Unity (Introduction to Lighting),Beginner|Intermediate|Advanced
1853,Business Strategy,Beginner|Intermediate|Advanced
1854,Culminating Project in Health Informatics,Beginner|Intermediate|Advanced
1855,Data Processing and Feature Engineering with MATLAB,Beginner|Intermediate|Advanced
1856,Web Application Security Testing with Burp Suite,Beginner|Intermediate|Advanced
1857,Modeling and Debugging Embedded Systems,Beginner|Intermediate|Advanced
1858,The Power of Markets III: Input Markets and Promoting Efficiency,Beginner|Intermediate|Advanced
1859,Predict Employee Turnover with scikit-learn,Beginner|Intermediate|Advanced
1860,Introduction to Translational Science,Beginner|Intermediate|Advanced
1861,Create a Financial Statement using Google Sheets,Beginner|Intermediate|Advanced
1862,Building Basic Relational Databases in�SQL Server Management Studio,Beginner|Intermediate|Advanced
1863,Analyzing the Universe,Beginner|Intermediate|Advanced
1864,Introduction to Google Docs,Beginner|Intermediate|Advanced
1865,Foundations of Business Strategy,Beginner|Intermediate|Advanced
1866,Writing and Editing: Structure and Organization,Beginner|Intermediate|Advanced
1867,Clinical Natural Language Processing,Beginner|Intermediate|Advanced
1868,Create a First-Person Camera (VM-Compatible!) in Unity,Beginner|Intermediate|Advanced
1869,Managing Your Health: The Role of Physical Therapy and Exercise,Beginner|Intermediate|Advanced
1870,Causal Inference  2,Beginner|Intermediate|Advanced
1871,Key Success Factors in Supply Chain Finance,Beginner|Intermediate|Advanced
1872,Python Basics,Beginner|Intermediate|Advanced
1873,Advanced Business Strategy,Beginner|Intermediate|Advanced
1874,Transacting on the Blockchain,Beginner|Intermediate|Advanced
1875,Facial Expression Classification Using Residual Neural Nets,Beginner|Intermediate|Advanced
1876,Logistic Regression with NumPy and Python,Beginner|Intermediate|Advanced
1877,Construct Stock Market Indices,Beginner|Intermediate|Advanced
1878,Predict Housing Prices in R on Boston Housing Data,Beginner|Intermediate|Advanced
1879,Herbal Medicine,Beginner|Intermediate|Advanced
1880,Creating Toolpaths for a CNC Lathe,Beginner|Intermediate|Advanced
1881,System Validation (2): Model process behaviour,Beginner|Intermediate|Advanced
1882,Artificial Intelligence Privacy and Convenience,Beginner|Intermediate|Advanced
1883,Client Booking & Scheduling with Picktime,Beginner|Intermediate|Advanced
1884,Academic Information Seeking,Beginner|Intermediate|Advanced
1885,Create a Boggle Word Solver using recursion in Python,Beginner|Intermediate|Advanced
1886,Collect and Share Employee Feedback with Officevibe,Beginner|Intermediate|Advanced
1887,Introduction to Social Media Analytics,Beginner|Intermediate|Advanced
1888,Exploratory Data Analysis for Machine Learning,Beginner|Intermediate|Advanced
1889,Exploratory Data Analysis for Machine Learning,Beginner|Intermediate|Advanced
1890,Organising an Empire: The Assyrian Way,Beginner|Intermediate|Advanced
1891,Managing G Suite,Beginner|Intermediate|Advanced
1892,Accounting and Finance for IT professionals,Beginner|Intermediate|Advanced
1893,The Talmud: A Methodological Introduction,Beginner|Intermediate|Advanced
1894,Intermediate Intel� Distribution of OpenVINO� toolkit for Deep Learning Applications,Beginner|Intermediate|Advanced
1895,Data-Driven Testing (via spreadsheet) with Selenium & TestNG,Beginner|Intermediate|Advanced
1896,Foundations of mining non-structured medical data,Beginner|Intermediate|Advanced
1897,What is �the mind� and what is artificial intelligence?,Beginner|Intermediate|Advanced
1898,Natural Language Processing,Beginner|Intermediate|Advanced
1899,Game Development for Modern Platforms,Beginner|Intermediate|Advanced
1900,Medical Neuroscience,Beginner|Intermediate|Advanced
1901,Computational Thinking for K-12 Educators: Variables and Nested Loops,Beginner|Intermediate|Advanced
1902,Supplier Management,Beginner|Intermediate|Advanced
1903,Uncover the Survey Data Story with Charts in Google Sheets,Beginner|Intermediate|Advanced
1904,Decentralized Applications (Dapps),Beginner|Intermediate|Advanced
1905,Understanding economic policymaking,Beginner|Intermediate|Advanced
1906,TECH MeD: Transdisciplinary Education for Critical Hacks of Medical Devices,Beginner|Intermediate|Advanced
1907,Becoming Part of the Globalised Workplace,Beginner|Intermediate|Advanced
1908,Introduction to Computers and Office Productivity Software,Beginner|Intermediate|Advanced
1909,Stock Valuation with Dividend Discount Model,Beginner|Intermediate|Advanced
1910,Michigan Sport-Related Concussion Training Certification,Beginner|Intermediate|Advanced
1911,International Business I,Beginner|Intermediate|Advanced
1912,Data Visualization with Plotly Express,Beginner|Intermediate|Advanced
1913,"Teach English Now! Second Language Reading, Writing, and Grammar",Beginner|Intermediate|Advanced
1914,"Teach English Now! Second Language Reading, Writing, and Grammar",Beginner|Intermediate|Advanced
1915,"Sustainable Business: Big Issues, Big Changes",Beginner|Intermediate|Advanced
1916,Analyzing Product Opportunities with Creately,Beginner|Intermediate|Advanced
1917,Build a Linear Layout App in Android Studio,Beginner|Intermediate|Advanced
1918,Information Security: Context and Introduction,Beginner|Intermediate|Advanced
1919,Methods for Solving Problems,Beginner|Intermediate|Advanced
1920,Emergent Phenomena in Science and Everyday Life,Beginner|Intermediate|Advanced
1921,FPGA Capstone:  Building FPGA Projects,Beginner|Intermediate|Advanced
1922,Nuclear Reactor Physics Basics,Beginner|Intermediate|Advanced
1923,Lesson | Understand and Be Understood on the Phone,Beginner|Intermediate|Advanced
1924,Energy: The Enterprise,Beginner|Intermediate|Advanced
1925,The Introduction to Quantum Computing,Beginner|Intermediate|Advanced
1926,Leading Teams,Beginner|Intermediate|Advanced
1927,Effective Problem-Solving and Decision-Making,Beginner|Intermediate|Advanced
1928,Effective Problem-Solving and Decision-Making,Beginner|Intermediate|Advanced
1929,Instructional Design Foundations and Applications,Beginner|Intermediate|Advanced
1930,Introduction to Reproduction,Beginner|Intermediate|Advanced
1931,"Programming Languages, Part B",Beginner|Intermediate|Advanced
1932,PyCaret: Anatomy of Regression,Beginner|Intermediate|Advanced
1933,Analysis of Variance with ANOVA in Google Sheets,Beginner|Intermediate|Advanced
1934,Initiating and Planning Projects,Beginner|Intermediate|Advanced
1935,"Religion and Thought in Modern China: the Song, Jin, and Yuan",Beginner|Intermediate|Advanced
1936,Statistical Thermodynamics: Molecules to Machines,Beginner|Intermediate|Advanced
1937,Formal Financial Accounting,Beginner|Intermediate|Advanced
1938,The Power of Markets II: Market Structure and Firm Behavior,Beginner|Intermediate|Advanced
1939,Behavior Driven Development with Selenium and Cucumber,Beginner|Intermediate|Advanced
1940,Survey analysis to Gain Marketing Insights,Beginner|Intermediate|Advanced
1941,(Non) Status quo Attitudes with NetLogo,Beginner|Intermediate|Advanced
1942,The Search for Great Ideas: Harnessing creativity to empower innovation.,Beginner|Intermediate|Advanced
1943,Dentistry 101,Beginner|Intermediate|Advanced
1944,An Introduction to Practical Deep Learning,Beginner|Intermediate|Advanced
1945,Advanced Instructional Strategies in the Virtual Classroom,Beginner|Intermediate|Advanced
1946,Astrobiology: Exploring Other Worlds,Beginner|Intermediate|Advanced
1947,Mastering Final Cut Pro,Beginner|Intermediate|Advanced
1948,Check Point Jump Start: Network Security,Beginner|Intermediate|Advanced
1949,Create your own Sudoku Solver using AI and Python,Beginner|Intermediate|Advanced
1950,Innovation and emerging technology: Be disruptive,Beginner|Intermediate|Advanced
1951,idea 2 IMPACT: An Introduction to Translating Assistive Health Technologies and Other Products,Beginner|Intermediate|Advanced
1952,Battery State-of-Charge (SOC) Estimation,Beginner|Intermediate|Advanced
1953,Designing the Future of Work,Beginner|Intermediate|Advanced
1954,Finding Purpose and Meaning In Life: Living for What Matters Most,Beginner|Intermediate|Advanced
1955,Autodesk Certified Professional: AutoCAD for Design and Drafting Exam Prep,Beginner|Intermediate|Advanced
1956,Machine Learning for Business Professionals,Beginner|Intermediate|Advanced
1957,Tricky American English Pronunciation,Beginner|Intermediate|Advanced
1958,Algorithmic Thinking (Part 2),Beginner|Intermediate|Advanced
1959,Modern JavaScript: ES6 Basics,Beginner|Intermediate|Advanced
1960,Using Google Forms to Analyze User Research Data,Beginner|Intermediate|Advanced
1961,"Speak English Professionally: In Person, Online & On the Phone",Beginner|Intermediate|Advanced
1962,Build an App in Android Studio using Read-Write,Beginner|Intermediate|Advanced
1963,Inferential and Predictive Statistics for Business,Beginner|Intermediate|Advanced
1964,Image Classification with CNNs using Keras,Beginner|Intermediate|Advanced
1965,Municipal Solid Waste Management in Developing Countries,Beginner|Intermediate|Advanced
1966,Tricky English Grammar,Beginner|Intermediate|Advanced
1967,Burgos: Deciphering Secrets of Medieval Spain,Beginner|Intermediate|Advanced
1968,Machine Design Part I,Beginner|Intermediate|Advanced
1969,Create and Design Digital Products using Canva,Beginner|Intermediate|Advanced
1970,American Contract Law I,Beginner|Intermediate|Advanced
1971,Genomic Data Science Capstone,Beginner|Intermediate|Advanced
1972,Becoming a changemaker: Introduction to Social Innovation,Beginner|Intermediate|Advanced
1973,Cities are back in town : sociologie urbaine pour un monde globalis�,Beginner|Intermediate|Advanced
1974,Quantum Optics 1 : Single Photons,Beginner|Intermediate|Advanced
1975,Interfacing with the Raspberry Pi,Beginner|Intermediate|Advanced
1976,Object Detection with Amazon Sagemaker,Beginner|Intermediate|Advanced
1977,Spanish Vocabulary: Cultural Experience,Beginner|Intermediate|Advanced
1978,Valuation for Startups Using Multiple Approach,Beginner|Intermediate|Advanced
1979,Budgeting and Scheduling Projects,Beginner|Intermediate|Advanced
1980,Inequality and Democracy,Beginner|Intermediate|Advanced
1981,Dermatology: Trip to skin,Beginner|Intermediate|Advanced
1982,Design and Make Infographics (Project-Centered Course),Beginner|Intermediate|Advanced
1983,Introduction to Genetics and Evolution,Beginner|Intermediate|Advanced
1984,Python and Machine Learning for Asset Management,Beginner|Intermediate|Advanced
1985,Arranging for Songwriters,Beginner|Intermediate|Advanced
1986,Introduction to Finance: The Basics,Beginner|Intermediate|Advanced
1987,Supply Chain Finance Market and Fintech Ecosystem,Beginner|Intermediate|Advanced
1988,Developing a Systems Mindset,Beginner|Intermediate|Advanced
1989,Digital Transformation,Beginner|Intermediate|Advanced
1990,Think Again I: How to Understand Arguments,Beginner|Intermediate|Advanced
1991,Stock Valuation with Comparable Companies Analysis,Beginner|Intermediate|Advanced
1992,Managing the Company of the Future,Beginner|Intermediate|Advanced
1993,Teaching Popular Music in the Classroom,Beginner|Intermediate|Advanced
1994,First Steps in Making the Business Case for Sustainability,Beginner|Intermediate|Advanced
1995,AI For Medical Treatment,Beginner|Intermediate|Advanced
1996,Story and Narrative Development for Video Games,Beginner|Intermediate|Advanced
1997,Experimentation for Improvement,Beginner|Intermediate|Advanced
1998,High Stakes Leadership: Leading in Times of Crisis,Beginner|Intermediate|Advanced
1999,AI Capstone Project with Deep Learning,Beginner|Intermediate|Advanced
2000,Matrix Algebra for Engineers,Beginner|Intermediate|Advanced
2001,The Arts and Science of Relationships: Understanding Human Needs,Beginner|Intermediate|Advanced
2002,Wireless Communications for Everybody,Beginner|Intermediate|Advanced
2003,Non-Equilibrium Applications of Statistical Thermodynamics,Beginner|Intermediate|Advanced
2004,Create an interactive fiction adventure game with Python,Beginner|Intermediate|Advanced
2005,Know Thyself - The Value and Limits of Self-Knowledge: The Examined Life,Beginner|Intermediate|Advanced
2006,Digitalisation in Space Research,Beginner|Intermediate|Advanced
2007,Particle Physics: an Introduction,Beginner|Intermediate|Advanced
2008,Agile Analytics,Beginner|Intermediate|Advanced
2009,Evidence-based Toxicology,Beginner|Intermediate|Advanced
2010,"Coexistence in Medieval Spain: Jews, Christians, and Muslims",Beginner|Intermediate|Advanced
2011,Chinese Culture and Contemporary China,Beginner|Intermediate|Advanced
2012,How to Make a Comic Book (Project-Centered Course),Beginner|Intermediate|Advanced
2013,Mobile Interaction Design: How to Design Usable Mobile Products and Services,Beginner|Intermediate|Advanced
2014,DevOps Culture and Mindset,Beginner|Intermediate|Advanced
2015,Capstone - Managing Board Change for Higher Levels of Leadership and Governance Effectiveness,Beginner|Intermediate|Advanced
2016,Advanced Game Development Using PyGame,Beginner|Intermediate|Advanced
2017,Create a Record of Students using Arrays in Java,Beginner|Intermediate|Advanced
2018,Introduction to Galois Theory,Beginner|Intermediate|Advanced
2019,Qualitative Comparative Analysis (QCA),Beginner|Intermediate|Advanced
2020,Disease Clusters,Beginner|Intermediate|Advanced
2021,Russian company law. Capital & Financing of legal entities,Beginner|Intermediate|Advanced
2022,The Business of Cybersecurity Capstone,Beginner|Intermediate|Advanced
2023,Inclusive Online Teaching Teach-Out,Beginner|Intermediate|Advanced
2024,"Comparing Genes, Proteins, and Genomes (Bioinformatics III)",Beginner|Intermediate|Advanced
2025,Java Built in Data Structures,Beginner|Intermediate|Advanced
2026,"Building Test Automation Framework - Selenium, C# & NUnit",Beginner|Intermediate|Advanced
2027,The Brain and Space,Beginner|Intermediate|Advanced
2028,Create Keyboard Movement Mechanics with C# in Unity,Beginner|Intermediate|Advanced
2029,Software Requirements Prioritization: Risk Analysis,Beginner|Intermediate|Advanced
2030,Global Disease Masterclass: Non-communicable Diseases,Beginner|Intermediate|Advanced
2031,Financial Markets,Beginner|Intermediate|Advanced
2032,"Forecasting, Budgeting, Territories, Evaluation and Legal/Ethical Issues",Beginner|Intermediate|Advanced
2033,Powerful Tools for Teaching and Learning: Web 2.0 Tools,Beginner|Intermediate|Advanced
2034,Clinical Epidemiology,Beginner|Intermediate|Advanced
2035,3D CAD Fundamental,Beginner|Intermediate|Advanced
2036,"Animals, Self, and Society",Beginner|Intermediate|Advanced
2037,Asymmetric Cryptography and Key Management,Beginner|Intermediate|Advanced
2038,Asymmetric Cryptography and Key Management,Beginner|Intermediate|Advanced
2039,Keeping up with Change: Issues for the Finance Professional,Beginner|Intermediate|Advanced
2040,Python for Data Science and AI,Beginner|Intermediate|Advanced
2041,Developing Data Products,Beginner|Intermediate|Advanced
2042,Developing Data Products,Beginner|Intermediate|Advanced
2043,Strategic Procurement and Sourcing Conclusions,Beginner|Intermediate|Advanced
2044,Understanding Patient Perspectives on Medications,Beginner|Intermediate|Advanced
2045,"Trade, Immigration and Exchange Rates in a Globalized World",Beginner|Intermediate|Advanced
2046,Predict Sales and Forecast Trends in Google Sheets,Beginner|Intermediate|Advanced
2047,Design Thinking for Innovation,Beginner|Intermediate|Advanced
2048,Singing Popular Music,Beginner|Intermediate|Advanced
2049,Linear Circuits 2: AC Analysis,Beginner|Intermediate|Advanced
2050,Identifying Security Vulnerabilities,Beginner|Intermediate|Advanced
2051,Summary Statistics in Public Health,Beginner|Intermediate|Advanced
2052,Networks and Communications Security,Beginner|Intermediate|Advanced
2053,Population Health: Study Design,Beginner|Intermediate|Advanced
2054,Future Healthcare Payment Models,Beginner|Intermediate|Advanced
2055,Think Again II: How to Reason Deductively,Beginner|Intermediate|Advanced
2056,English Composition I,Beginner|Intermediate|Advanced
2057,Data Analysis with Python,Beginner|Intermediate|Advanced
2058,Optimizing a Website for Search,Beginner|Intermediate|Advanced
2059,Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship,Beginner|Intermediate|Advanced
2060,Design Online Course Printables using Canva,Beginner|Intermediate|Advanced
2061,Business Models for Innovative Care for Older People,Beginner|Intermediate|Advanced
2062,Chinese for Beginners,Beginner|Intermediate|Advanced
2063,Building Digital Media using Graphic Design in Google Slides,Beginner|Intermediate|Advanced
2064,Business Operations Support in Google Sheets,Beginner|Intermediate|Advanced
2065,Exploring Basic Income in a Changing Economy Teach-Out,Beginner|Intermediate|Advanced
2066,"HTML, CSS, and Javascript for Web Developers",Beginner|Intermediate|Advanced
2067,Self Awareness and the Effective Leader,Beginner|Intermediate|Advanced
2068,Financing and Investing in Infrastructure,Beginner|Intermediate|Advanced
2069,Principles of Sustainable Finance,Beginner|Intermediate|Advanced
2070,Interactive Machine Learning Dashboards using Plotly Dash,Beginner|Intermediate|Advanced
2071,FIFA20 Data Exploration using Python,Beginner|Intermediate|Advanced
2072,"Introduction to XR: VR, AR, and MR Foundations",Beginner|Intermediate|Advanced
2073,3D Printing Capstone,Beginner|Intermediate|Advanced
2074,How to Win a Data Science Competition: Learn from Top Kagglers,Beginner|Intermediate|Advanced
2075,3D Data Visualization for Science Communication,Beginner|Intermediate|Advanced
2076,Using Google Jamboard for Student Learning,Beginner|Intermediate|Advanced
2077,Metagenomics applied to surveillance of pathogens and antimicrobial resistance,Beginner|Intermediate|Advanced
2078,Getting Started with AI using IBM Watson,Beginner|Intermediate|Advanced
2079,Getting Started with AI using IBM Watson,Beginner|Intermediate|Advanced
2080,Advanced Linear Models for Data Science 2: Statistical Linear Models,Beginner|Intermediate|Advanced
2081,Creating a Dynamic Web Application using RShiny,Beginner|Intermediate|Advanced
2082,Generative Design for Industrial Applications,Beginner|Intermediate|Advanced
2083,Finance for Non-Finance Professionals,Beginner|Intermediate|Advanced
2084,IBM Data Privacy for Information Architecture,Beginner|Intermediate|Advanced
2085,Finding Mutations in DNA and Proteins (Bioinformatics VI),Beginner|Intermediate|Advanced
2086,Semantic Segmentation with Amazon Sagemaker,Beginner|Intermediate|Advanced
2087,Visualization for Data Journalism,Beginner|Intermediate|Advanced
2088,Python Data Visualization,Beginner|Intermediate|Advanced
2089,Design Principles: an Introduction,Beginner|Intermediate|Advanced
2090,Traffic Sign Classification Using Deep Learning in Python/Keras,Beginner|Intermediate|Advanced
2091,Web Scraping with Python + BeautifulSoup,Beginner|Intermediate|Advanced
2092,Process Personal Details using Methods in Java,Beginner|Intermediate|Advanced
2093,Cultural and creative industries,Beginner|Intermediate|Advanced
2094,Psychological First Aid,Beginner|Intermediate|Advanced
2095,Algorithmic Thinking (Part 1),Beginner|Intermediate|Advanced
2096,Conflict Management Project,Beginner|Intermediate|Advanced
2097,Foundations of Virtual Instruction,Beginner|Intermediate|Advanced
2098,Welcome to Game Theory,Beginner|Intermediate|Advanced
2099,University Teaching,Beginner|Intermediate|Advanced
2100,"The Holocaust - An Introduction (I): Nazi Germany: Ideology, The Jews and the World",Beginner|Intermediate|Advanced
2101,Mathematical Foundations for Cryptography,Beginner|Intermediate|Advanced
2102,Translation quality management,Beginner|Intermediate|Advanced
2103,Logistic Regression with Python and Numpy,Beginner|Intermediate|Advanced
2104,Palo Alto Networks Cybersecurity Gateway II,Beginner|Intermediate|Advanced
2105,Meditation: A way to achieve your goals in your life,Beginner|Intermediate|Advanced
2106,Distributed Computing with Spark SQL,Beginner|Intermediate|Advanced
2107,Version Control of a Python Project using Git,Beginner|Intermediate|Advanced
2108,Valuation and Financial Analysis For Startups Capstone,Beginner|Intermediate|Advanced
2109,"Everyday Excel, Part 2",Beginner|Intermediate|Advanced
2110,New Product Development - develop your own new product,Beginner|Intermediate|Advanced
2111,Calculus and Optimization for Machine Learning,Beginner|Intermediate|Advanced
2112,Customer Journey Prototyping in XD,Beginner|Intermediate|Advanced
2113,Concept Art for Video Games,Beginner|Intermediate|Advanced
2114,Strengthening Your Widening Network,Beginner|Intermediate|Advanced
2115,Testing for Web Accessibility With Accessibility Insights,Beginner|Intermediate|Advanced
2116,Natural Language Processing in TensorFlow,Beginner|Intermediate|Advanced
2117,Strategic Innovation: Managing Innovation Initiatives,Beginner|Intermediate|Advanced
2118,Strategic Management,Beginner|Intermediate|Advanced
2119,Building Candlestick Charts with Google Sheets,Beginner|Intermediate|Advanced
2120,Intelligence Tools for the Digital Age,Beginner|Intermediate|Advanced
2121,Evolution: A Course for Educators,Beginner|Intermediate|Advanced
2122,Custom Prediction Routine on Google AI Platform,Beginner|Intermediate|Advanced
2123,Write Like Mozart: An Introduction to Classical Music Composition,Beginner|Intermediate|Advanced
2124,Experimental Methods in Systems Biology,Beginner|Intermediate|Advanced
2125,Introduction to Software Testing,Beginner|Intermediate|Advanced
2126,RPA Lifecycle: Deployment and Maintenance,Beginner|Intermediate|Advanced
2127,Grant Proposal,Beginner|Intermediate|Advanced
2128,Business Russian Communication. Part 1,Beginner|Intermediate|Advanced
2129,Search Engine Optimization Fundamentals,Beginner|Intermediate|Advanced
2130,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Beginner|Intermediate|Advanced
2131,VLSI CAD Part II: Layout,Beginner|Intermediate|Advanced
2132,Journey of the Universe: The Unfolding of Life,Beginner|Intermediate|Advanced
2133,"Excel/VBA for Creative Problem Solving, Part 1",Beginner|Intermediate|Advanced
2134,Create a Business Marketing Brand Kit Using Canva,Beginner|Intermediate|Advanced
2135,Guidance to Keep Newborn Babies Safe and Healthy,Beginner|Intermediate|Advanced
2136,Chimpanzee Behavior and Conservation,Beginner|Intermediate|Advanced
2137,Simple Retrieval Queries in MySQL Workbench,Beginner|Intermediate|Advanced
2138,Migrating to Google Cloud,Beginner|Intermediate|Advanced
2139,Impact from Digital Transformation: Full course,Beginner|Intermediate|Advanced
2140,Basic Recommender Systems,Beginner|Intermediate|Advanced
2141,Build a Full Website using WordPress,Beginner|Intermediate|Advanced
2142,Positive Psychology,Beginner|Intermediate|Advanced
2143,Mandarin Chinese 1: Chinese for Beginners,Beginner|Intermediate|Advanced
2144,AI Workflow: Enterprise Model Deployment,Beginner|Intermediate|Advanced
2145,Organic Solar Cells - Theory and Practice,Beginner|Intermediate|Advanced
2146,Religious Transformation in Early China: the Period of Division,Beginner|Intermediate|Advanced
2147,Setting the Stage for Success: An Eye on Safety Culture and Teamwork (Patient Safety II),Beginner|Intermediate|Advanced
2148,Agile Projects: Develop Product Wireframe Prototypes in Miro,Beginner|Intermediate|Advanced
2149,Research for Impact,Beginner|Intermediate|Advanced
2150,Communicating During Global Emergencies,Beginner|Intermediate|Advanced
2151,Building AI Applications with Watson APIs,Beginner|Intermediate|Advanced
2152,"Using JavaScript, JQuery, and JSON in Django",Beginner|Intermediate|Advanced
2153,UX and Interface Design for Embedded Systems,Beginner|Intermediate|Advanced
2154,Statistical Forecasting Techniques in Google Sheets,Beginner|Intermediate|Advanced
2155,"GIS, Mapping, and Spatial Analysis Capstone",Beginner|Intermediate|Advanced
2156,Using Machine Learning in Trading and Finance,Beginner|Intermediate|Advanced
2157,Population Health: Responsible Data Analysis,Beginner|Intermediate|Advanced
2158,Mathematics for economists,Beginner|Intermediate|Advanced
2159,Climate Change Mitigation in Developing Countries,Beginner|Intermediate|Advanced
2160,Data Analytics:  Scraping Data using Hadley Wickam's Rvest package in R,Beginner|Intermediate|Advanced
2161,Conduct a Cost-Benefit Analysis in Google Sheets,Beginner|Intermediate|Advanced
2162,Foundations of Teaching for Learning: Curriculum,Beginner|Intermediate|Advanced
2163,Object-Oriented Design,Beginner|Intermediate|Advanced
2164,Business English: Marketing and Sales,Beginner|Intermediate|Advanced
